Time,Date,Day.of.the.week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic.Situation,Temperature,Visibility.in.metres,TimeGroup,DayGroup
12:00:00 pm,2,Thursday,48,10,13,23,94,normal,28.8,7454.26,Morning,Weekday
12:15:00 pm,2,Thursday,44,5,5,21,75,normal,29,7792.42,Afternoon,Weekday
12:30:00 pm,2,Thursday,62,5,14,23,104,normal,30.5,7256.48,Afternoon,Weekday
12:45:00 pm,2,Thursday,38,8,15,27,88,normal,31,8124.18,Afternoon,Weekday
1:00:00 pm,2,Thursday,26,6,9,29,70,normal,30.1,7027.91,Afternoon,Weekday
1:15:00 pm,2,Thursday,78,23,16,13,130,normal,29.6,8864.36,Afternoon,Weekday
1:30:00 pm,2,Thursday,116,21,22,17,176,heavy,30.6,7948.46,Afternoon,Weekday
1:45:00 pm,2,Thursday,94,13,11,16,134,normal,28.1,8534.96,Afternoon,Weekday
2:00:00 pm,2,Thursday,52,19,26,10,107,normal,28.8,7561.65,Afternoon,Weekday
2:15:00 pm,2,Thursday,70,13,12,10,105,low,29.8,7946.51,Afternoon,Weekday
2:30:00 pm,2,Thursday,34,17,21,14,86,normal,28.1,8816.01,Afternoon,Weekday
2:45:00 pm,2,Thursday,16,18,40,6,80,normal,28.7,8672.72,Afternoon,Weekday
3:00:00 pm,2,Thursday,24,20,15,17,76,normal,26.5,8841.98,Afternoon,Weekday
3:15:00 pm,2,Thursday,21,15,33,12,81,normal,26.9,8942.71,Afternoon,Weekday
3:30:00 pm,2,Thursday,100,10,18,7,135,normal,26.4,8424.81,Afternoon,Weekday
3:45:00 pm,2,Thursday,117,22,11,5,155,normal,25.6,6193.18,Afternoon,Weekday
4:00:00 pm,2,Thursday,145,30,40,8,223,normal,26.2,7642.05,Afternoon,Weekday
4:15:00 pm,2,Thursday,113,38,45,7,203,heavy,24.1,6051.88,Afternoon,Weekday
4:30:00 pm,2,Thursday,110,31,37,7,185,heavy,25.3,6001.09,Afternoon,Weekday
4:45:00 pm,2,Thursday,126,15,26,6,173,heavy,25.1,5263.51,Afternoon,Weekday
5:00:00 pm,2,Thursday,100,15,29,7,151,high,23.1,6785.91,Afternoon,Weekday
5:15:00 pm,2,Thursday,147,28,29,10,214,heavy,21.7,5642.79,Evening,Weekday
5:30:00 pm,2,Thursday,146,22,50,10,228,heavy,21.4,5349.56,Evening,Weekday
5:45:00 pm,2,Thursday,148,23,27,5,203,heavy,21.3,5531.76,Evening,Weekday
6:00:00 pm,2,Thursday,149,17,41,9,216,heavy,21,6535.77,Evening,Weekday
6:15:00 pm,2,Thursday,136,32,41,7,216,heavy,19.4,4431.51,Evening,Weekday
6:30:00 pm,2,Thursday,101,22,33,9,165,high,18.9,3884.48,Evening,Weekday
6:45:00 pm,2,Thursday,87,18,13,34,152,high,18.8,4748.87,Evening,Weekday
7:00:00 pm,2,Thursday,50,21,14,9,94,low,19.5,4616.29,Evening,Weekday
7:15:00 pm,2,Thursday,63,23,19,34,139,high,18.4,3251.44,Evening,Weekday
7:30:00 pm,2,Thursday,73,9,11,5,98,low,17.5,3511.99,Evening,Weekday
7:45:00 pm,2,Thursday,78,13,20,25,136,high,17.3,3602.47,Evening,Weekday
8:00:00 pm,2,Thursday,71,22,12,14,119,normal,15.2,2497.56,Evening,Weekday
8:15:00 pm,2,Thursday,80,17,11,15,123,normal,15.7,2182.12,Evening,Weekday
8:30:00 pm,2,Thursday,62,21,10,35,128,high,14.2,3580.75,Evening,Weekday
8:45:00 pm,2,Thursday,100,17,16,33,166,high,15.7,2296.84,Evening,Weekday
9:00:00 pm,2,Thursday,95,15,18,9,137,normal,13.9,2013.14,Evening,Weekday
9:15:00 pm,2,Thursday,102,14,15,34,165,high,15.7,2294.35,Night,Weekday
9:30:00 pm,2,Thursday,68,12,15,32,127,high,13.2,2407.14,Night,Weekday
9:45:00 pm,2,Thursday,74,5,19,5,103,normal,12.7,3561.75,Night,Weekday
10:00:00 pm,2,Thursday,15,4,1,21,41,normal,12.6,2865.51,Night,Weekday
10:15:00 pm,2,Thursday,16,0,1,24,41,normal,12.9,2588.35,Night,Weekday
10:30:00 pm,2,Thursday,12,0,0,12,24,low,13.5,3050.65,Night,Weekday
10:45:00 pm,2,Thursday,12,5,0,23,40,normal,12.8,2829.6,Night,Weekday
11:00:00 pm,2,Thursday,15,2,1,14,32,normal,11.7,3939.37,Night,Weekday
11:15:00 pm,2,Thursday,10,3,0,23,36,normal,13.1,2326.45,Night,Weekday
11:30:00 pm,2,Thursday,16,2,0,35,53,normal,11.8,2227.88,Night,Weekday
11:45:00 pm,2,Thursday,13,3,0,22,38,normal,11.2,2252.92,Night,Weekday
12:00:00 am,3,Friday,13,0,0,32,45,normal,11.3,2923.36,Night,Weekday
12:15:00 am,3,Friday,11,1,0,27,39,normal,10.5,2197.03,Night,Weekday
12:30:00 am,3,Friday,17,1,0,32,50,normal,12,2496.14,Night,Weekday
12:45:00 am,3,Friday,11,2,0,17,30,normal,11.4,2987.38,Night,Weekday
1:00:00 am,3,Friday,14,1,1,11,27,low,13,3432.09,Night,Weekday
1:15:00 am,3,Friday,17,2,0,33,52,normal,11.8,3872.13,Night,Weekday
1:30:00 am,3,Friday,15,2,1,38,56,normal,12.3,2911.63,Night,Weekday
1:45:00 am,3,Friday,13,4,1,24,42,normal,12.7,3060.96,Night,Weekday
2:00:00 am,3,Friday,11,5,1,11,28,low,13.6,2186.07,Night,Weekday
2:15:00 am,3,Friday,12,3,0,22,37,normal,12.9,2674.85,Night,Weekday
2:30:00 am,3,Friday,15,1,0,26,42,normal,13.5,2530.55,Night,Weekday
2:45:00 am,3,Friday,13,0,1,34,48,normal,14.6,3209.79,Night,Weekday
3:00:00 am,3,Friday,17,5,0,15,37,normal,13.3,2272.6,Night,Weekday
3:15:00 am,3,Friday,20,3,1,26,50,normal,14.7,3694.94,Night,Weekday
3:30:00 am,3,Friday,18,4,0,30,52,normal,16,4595.32,Night,Weekday
3:45:00 am,3,Friday,12,1,1,19,33,normal,16.8,3193.66,Night,Weekday
4:00:00 am,3,Friday,20,0,0,12,32,low,17.8,3700.57,Night,Weekday
4:15:00 am,3,Friday,29,10,0,12,51,low,18.5,4676.9,Night,Weekday
4:30:00 am,3,Friday,39,20,1,10,70,low,16.5,4791.26,Night,Weekday
4:45:00 am,3,Friday,76,9,7,13,105,normal,19.3,4818.51,Night,Weekday
5:00:00 am,3,Friday,33,17,0,13,63,normal,19.1,3112.32,Morning,Weekday
5:15:00 am,3,Friday,64,14,1,12,91,low,20.6,4738.29,Morning,Weekday
5:30:00 am,3,Friday,44,7,1,11,63,low,19.7,3396.05,Morning,Weekday
5:45:00 am,3,Friday,53,8,4,15,80,normal,20.4,4372.38,Morning,Weekday
6:00:00 am,3,Friday,75,6,7,13,101,normal,21.9,5640.87,Morning,Weekday
6:15:00 am,3,Friday,60,11,4,10,85,low,22.9,5580.59,Morning,Weekday
6:30:00 am,3,Friday,35,14,2,14,65,normal,20.9,3195.98,Morning,Weekday
6:45:00 am,3,Friday,75,20,6,15,116,normal,21.5,6076.45,Morning,Weekday
7:00:00 am,3,Friday,27,10,2,12,51,low,22.1,6841.38,Morning,Weekday
7:15:00 am,3,Friday,61,20,7,14,102,normal,22.5,5667.36,Morning,Weekday
7:30:00 am,3,Friday,72,20,5,15,112,normal,23.7,6391.5,Morning,Weekday
7:45:00 am,3,Friday,43,18,6,14,81,normal,25,5115.3,Morning,Weekday
8:00:00 am,3,Friday,54,10,4,14,82,normal,26.5,7808.13,Morning,Weekday
8:15:00 am,3,Friday,30,12,1,14,57,normal,24.8,6106.77,Morning,Weekday
8:30:00 am,3,Friday,72,8,6,12,98,low,27.2,7016.98,Morning,Weekday
8:45:00 am,3,Friday,55,17,7,15,94,normal,28.2,7108.25,Morning,Weekday
9:00:00 am,3,Friday,36,20,0,13,69,normal,26,7036.69,Morning,Weekday
9:15:00 am,3,Friday,168,55,10,0,233,heavy,27.3,8191.91,Morning,Weekday
9:30:00 am,3,Friday,135,61,28,2,226,heavy,27.9,8950.24,Morning,Weekday
9:45:00 am,3,Friday,168,68,27,2,265,heavy,29.5,7173.15,Morning,Weekday
10:00:00 am,3,Friday,139,44,16,1,200,heavy,30.1,8184.05,Morning,Weekday
10:15:00 am,3,Friday,156,63,12,3,234,heavy,27.8,8330.4,Morning,Weekday
10:30:00 am,3,Friday,141,51,27,3,222,heavy,30.1,7496.07,Morning,Weekday
10:45:00 am,3,Friday,144,44,16,3,207,heavy,30.5,8156.37,Morning,Weekday
11:00:00 am,3,Friday,132,65,23,0,220,heavy,29.7,7886.03,Morning,Weekday
11:15:00 am,3,Friday,180,48,17,2,247,heavy,29.3,7274.82,Morning,Weekday
11:30:00 am,3,Friday,140,67,20,4,231,heavy,30.2,8588.81,Morning,Weekday
11:45:00 am,3,Friday,163,62,12,0,237,heavy,29.4,7844.78,Morning,Weekday
12:00:00 pm,3,Friday,148,70,15,0,233,heavy,29.1,8543.25,Morning,Weekday
12:15:00 pm,3,Friday,134,47,22,3,206,heavy,29.6,8150.21,Afternoon,Weekday
12:30:00 pm,3,Friday,162,51,13,0,226,heavy,30.5,8334.76,Afternoon,Weekday
12:45:00 pm,3,Friday,136,49,15,1,201,heavy,30.7,8494.65,Afternoon,Weekday
1:00:00 pm,3,Friday,147,52,26,0,225,heavy,28.5,7229.72,Afternoon,Weekday
1:15:00 pm,3,Friday,174,54,25,1,254,heavy,31,8684.82,Afternoon,Weekday
1:30:00 pm,3,Friday,135,69,20,1,225,heavy,29.4,7135.77,Afternoon,Weekday
1:45:00 pm,3,Friday,142,55,21,1,219,heavy,28.1,7632.18,Afternoon,Weekday
2:00:00 pm,3,Friday,144,59,14,2,219,heavy,28.7,8652.44,Afternoon,Weekday
2:15:00 pm,3,Friday,180,49,17,0,246,heavy,28.2,8710.68,Afternoon,Weekday
2:30:00 pm,3,Friday,153,59,20,4,236,heavy,28.3,7563.98,Afternoon,Weekday
2:45:00 pm,3,Friday,139,43,27,3,212,heavy,27.5,8817.26,Afternoon,Weekday
3:00:00 pm,3,Friday,179,60,12,0,251,heavy,26.8,8632.62,Afternoon,Weekday
3:15:00 pm,3,Friday,76,21,6,1,104,low,26.7,8270.35,Afternoon,Weekday
3:30:00 pm,3,Friday,59,25,19,1,104,normal,27.4,7834.91,Afternoon,Weekday
3:45:00 pm,3,Friday,51,20,12,1,84,low,26.6,8821.95,Afternoon,Weekday
4:00:00 pm,3,Friday,78,24,19,2,123,normal,24.6,6518.72,Afternoon,Weekday
4:15:00 pm,3,Friday,50,24,11,0,85,low,24.3,6303.3,Afternoon,Weekday
4:30:00 pm,3,Friday,59,25,8,0,92,low,25.7,6138.27,Afternoon,Weekday
4:45:00 pm,3,Friday,90,21,0,0,111,low,24.8,6233.92,Afternoon,Weekday
5:00:00 pm,3,Friday,79,26,21,2,128,normal,22.8,6228.6,Afternoon,Weekday
5:15:00 pm,3,Friday,56,21,4,1,82,low,23.8,6642.62,Evening,Weekday
5:30:00 pm,3,Friday,70,25,11,2,108,low,22.9,6964.98,Evening,Weekday
5:45:00 pm,3,Friday,54,27,21,2,104,normal,20.3,4456.74,Evening,Weekday
6:00:00 pm,3,Friday,53,22,13,2,90,low,19.7,3755.71,Evening,Weekday
6:15:00 pm,3,Friday,59,27,5,2,93,low,19.1,4666.45,Evening,Weekday
6:30:00 pm,3,Friday,63,30,21,0,114,normal,18.6,3939.93,Evening,Weekday
6:45:00 pm,3,Friday,87,21,16,0,124,normal,18.4,4998.15,Evening,Weekday
7:00:00 pm,3,Friday,71,26,19,1,117,normal,19.1,3950.27,Evening,Weekday
7:15:00 pm,3,Friday,32,5,5,13,55,normal,17.4,3009.09,Evening,Weekday
7:30:00 pm,3,Friday,36,6,7,2,51,low,16.2,4607.88,Evening,Weekday
7:45:00 pm,3,Friday,35,10,0,2,47,low,15.6,3493,Evening,Weekday
8:00:00 pm,3,Friday,40,10,5,10,65,low,16.8,3520.08,Evening,Weekday
8:15:00 pm,3,Friday,44,6,1,3,54,low,14.9,3319.57,Evening,Weekday
8:30:00 pm,3,Friday,40,6,1,3,50,low,14.5,3704.77,Evening,Weekday
8:45:00 pm,3,Friday,45,2,7,7,61,low,15.8,3558.88,Evening,Weekday
9:00:00 pm,3,Friday,44,2,6,5,57,low,14.3,2973.93,Evening,Weekday
9:15:00 pm,3,Friday,33,4,4,5,46,low,13.3,3304.74,Night,Weekday
9:30:00 pm,3,Friday,22,5,3,13,43,normal,15.3,2165.67,Night,Weekday
9:45:00 pm,3,Friday,33,5,5,1,44,low,12.3,3718.61,Night,Weekday
10:00:00 pm,3,Friday,10,0,0,29,39,normal,14.4,3189.89,Night,Weekday
10:15:00 pm,3,Friday,19,3,1,35,58,normal,12.1,2741.78,Night,Weekday
10:30:00 pm,3,Friday,10,4,0,30,44,normal,13.9,2482.43,Night,Weekday
10:45:00 pm,3,Friday,12,3,1,25,41,normal,13.1,2484.25,Night,Weekday
11:00:00 pm,3,Friday,12,1,0,40,53,normal,12.8,2668.96,Night,Weekday
11:15:00 pm,3,Friday,20,2,0,19,41,normal,13.2,2757.16,Night,Weekday
11:30:00 pm,3,Friday,18,4,1,11,34,low,11.8,3125.96,Night,Weekday
11:45:00 pm,3,Friday,19,1,1,37,58,normal,13.1,2557.15,Night,Weekday
12:00:00 am,4,Saturday,13,2,0,25,40,normal,10.6,3761.96,Night,Weekend
12:15:00 am,4,Saturday,16,4,1,15,36,normal,10.8,3333.82,Night,Weekend
12:30:00 am,4,Saturday,10,4,1,16,31,normal,12.7,3590.5,Night,Weekend
12:45:00 am,4,Saturday,18,3,0,19,40,normal,13.6,2236.27,Night,Weekend
1:00:00 am,4,Saturday,15,5,0,10,30,low,10.9,3413.42,Night,Weekend
1:15:00 am,4,Saturday,14,2,1,22,39,normal,13.2,3450.19,Night,Weekend
1:30:00 am,4,Saturday,15,0,0,15,30,normal,11.4,2834.63,Night,Weekend
1:45:00 am,4,Saturday,17,5,0,21,43,normal,13.1,2202.06,Night,Weekend
2:00:00 am,4,Saturday,14,0,1,12,27,low,12.1,3989.86,Night,Weekend
2:15:00 am,4,Saturday,10,1,0,11,22,low,13.9,3798.68,Night,Weekend
2:30:00 am,4,Saturday,18,5,0,18,41,normal,12.9,2183.93,Night,Weekend
2:45:00 am,4,Saturday,12,4,0,11,27,low,13.7,2733.36,Night,Weekend
3:00:00 am,4,Saturday,17,0,1,30,48,normal,13.6,2373.29,Night,Weekend
3:15:00 am,4,Saturday,20,1,0,28,49,normal,14.2,2594.24,Night,Weekend
3:30:00 am,4,Saturday,19,5,1,38,63,normal,16.9,4693.92,Night,Weekend
3:45:00 am,4,Saturday,15,0,0,36,51,normal,14.7,2165.83,Night,Weekend
4:00:00 am,4,Saturday,10,2,0,30,42,normal,17.1,3455.95,Night,Weekend
4:15:00 am,4,Saturday,74,4,4,13,95,normal,16.8,3170.06,Night,Weekend
4:30:00 am,4,Saturday,96,29,6,17,148,normal,18.1,3966.83,Night,Weekend
4:45:00 am,4,Saturday,109,16,6,12,143,normal,18.3,4919.72,Night,Weekend
5:00:00 am,4,Saturday,113,6,9,10,138,normal,17.2,3069.02,Morning,Weekend
5:15:00 am,4,Saturday,90,24,8,20,142,normal,19.9,3421.4,Morning,Weekend
5:30:00 am,4,Saturday,106,19,10,17,152,normal,19.9,4593.09,Morning,Weekend
5:45:00 am,4,Saturday,96,7,6,4,113,normal,20,4626.26,Morning,Weekend
6:00:00 am,4,Saturday,102,21,42,3,168,heavy,22,6959.54,Morning,Weekend
6:15:00 am,4,Saturday,140,35,50,0,225,heavy,21.1,6408.19,Morning,Weekend
6:30:00 am,4,Saturday,105,33,29,4,171,heavy,21.4,6066.41,Morning,Weekend
6:45:00 am,4,Saturday,134,26,27,1,188,heavy,22.9,6423.82,Morning,Weekend
7:00:00 am,4,Saturday,123,35,45,1,204,heavy,23.7,5266.03,Morning,Weekend
7:15:00 am,4,Saturday,128,31,26,0,185,heavy,24,6475.33,Morning,Weekend
7:30:00 am,4,Saturday,105,32,43,0,180,heavy,23.6,5995.19,Morning,Weekend
7:45:00 am,4,Saturday,137,13,31,5,186,heavy,25.2,6242.98,Morning,Weekend
8:00:00 am,4,Saturday,148,37,46,2,233,heavy,26.4,7121.38,Morning,Weekend
8:15:00 am,4,Saturday,105,14,35,2,156,high,24.7,6164.38,Morning,Weekend
8:30:00 am,4,Saturday,148,17,42,5,212,heavy,27.1,8480.1,Morning,Weekend
8:45:00 am,4,Saturday,116,22,30,3,171,heavy,25.7,5056.91,Morning,Weekend
9:00:00 am,4,Saturday,143,28,46,1,218,heavy,27.4,8109.08,Morning,Weekend
9:15:00 am,4,Saturday,30,24,13,13,80,normal,28.5,8668.59,Morning,Weekend
9:30:00 am,4,Saturday,74,23,35,10,142,high,27.3,8900.7,Morning,Weekend
9:45:00 am,4,Saturday,67,5,36,17,125,high,29.1,7626.93,Morning,Weekend
10:00:00 am,4,Saturday,59,11,33,25,128,high,30.2,8638.15,Morning,Weekend
10:15:00 am,4,Saturday,34,21,39,16,110,normal,29.5,8606.15,Morning,Weekend
10:30:00 am,4,Saturday,72,24,10,9,115,normal,30.1,7043.27,Morning,Weekend
10:45:00 am,4,Saturday,73,12,32,5,122,high,29.4,7718.12,Morning,Weekend
11:00:00 am,4,Saturday,26,8,8,24,66,normal,29.7,8155.81,Morning,Weekend
11:15:00 am,4,Saturday,47,5,7,28,87,normal,31,8549.8,Morning,Weekend
11:30:00 am,4,Saturday,33,10,6,29,78,normal,29.4,7502.32,Morning,Weekend
11:45:00 am,4,Saturday,39,8,13,20,80,normal,29.7,7266.49,Morning,Weekend
12:00:00 pm,4,Saturday,36,5,14,22,77,normal,28.9,7452.72,Morning,Weekend
12:15:00 pm,4,Saturday,53,9,15,25,102,normal,29.6,7811.72,Afternoon,Weekend
12:30:00 pm,4,Saturday,37,9,10,30,86,normal,29,8880.71,Afternoon,Weekend
12:45:00 pm,4,Saturday,54,8,4,27,93,normal,28.9,7764.59,Afternoon,Weekend
1:00:00 pm,4,Saturday,20,8,15,26,69,normal,31,8837.04,Afternoon,Weekend
1:15:00 pm,4,Saturday,47,29,28,9,113,high,29.1,8730.7,Afternoon,Weekend
1:30:00 pm,4,Saturday,51,27,10,20,108,normal,30.1,8122.6,Afternoon,Weekend
1:45:00 pm,4,Saturday,114,11,40,20,185,heavy,30.2,8644.49,Afternoon,Weekend
2:00:00 pm,4,Saturday,73,13,19,9,114,normal,28.6,8432.58,Afternoon,Weekend
2:15:00 pm,4,Saturday,28,19,27,5,79,normal,27.4,8655.62,Afternoon,Weekend
2:30:00 pm,4,Saturday,105,20,20,11,156,normal,28.8,8473.51,Afternoon,Weekend
2:45:00 pm,4,Saturday,68,24,15,14,121,normal,27,7917.1,Afternoon,Weekend
3:00:00 pm,4,Saturday,112,16,30,11,169,heavy,28.3,7492.22,Afternoon,Weekend
3:15:00 pm,4,Saturday,120,30,28,15,193,heavy,27.2,7600.6,Afternoon,Weekend
3:30:00 pm,4,Saturday,38,27,12,18,95,normal,27.3,7206.65,Afternoon,Weekend
3:45:00 pm,4,Saturday,94,17,14,15,140,normal,24.9,6244.02,Afternoon,Weekend
4:00:00 pm,4,Saturday,107,28,45,8,188,heavy,25.7,5105.18,Afternoon,Weekend
4:15:00 pm,4,Saturday,100,16,49,7,172,heavy,25.3,6837.95,Afternoon,Weekend
4:30:00 pm,4,Saturday,145,15,20,9,189,heavy,25.9,5370.03,Afternoon,Weekend
4:45:00 pm,4,Saturday,133,17,22,8,180,heavy,23.6,5934.42,Afternoon,Weekend
5:00:00 pm,4,Saturday,117,36,41,10,204,heavy,21.9,5480.01,Afternoon,Weekend
5:15:00 pm,4,Saturday,113,26,26,8,173,heavy,23.5,5115.38,Evening,Weekend
5:30:00 pm,4,Saturday,101,20,21,9,151,normal,22,5919.4,Evening,Weekend
5:45:00 pm,4,Saturday,149,33,45,10,237,heavy,21.1,5090.47,Evening,Weekend
6:00:00 pm,4,Saturday,134,35,26,7,202,heavy,20.7,3569.86,Evening,Weekend
6:15:00 pm,4,Saturday,106,11,45,9,171,heavy,19.5,3638.83,Evening,Weekend
6:30:00 pm,4,Saturday,121,37,34,6,198,heavy,18.7,3671.44,Evening,Weekend
6:45:00 pm,4,Saturday,97,13,11,15,136,normal,18.4,3505,Evening,Weekend
7:00:00 pm,4,Saturday,91,17,18,29,155,high,18.2,4213.69,Evening,Weekend
7:15:00 pm,4,Saturday,57,16,13,19,105,normal,17.9,4815.61,Evening,Weekend
7:30:00 pm,4,Saturday,110,10,10,20,150,normal,16.4,3798.45,Evening,Weekend
7:45:00 pm,4,Saturday,71,14,17,30,132,high,16.9,4225.15,Evening,Weekend
8:00:00 pm,4,Saturday,89,25,20,24,158,high,16.9,3619.6,Evening,Weekend
8:15:00 pm,4,Saturday,87,16,15,14,132,normal,16.6,4183.3,Evening,Weekend
8:30:00 pm,4,Saturday,106,12,16,9,143,normal,14.3,3843.78,Evening,Weekend
8:45:00 pm,4,Saturday,78,10,19,20,127,normal,13.7,2085.87,Evening,Weekend
9:00:00 pm,4,Saturday,61,10,16,27,114,high,13.4,3393.2,Evening,Weekend
9:15:00 pm,4,Saturday,74,19,15,24,132,high,13.4,3992.33,Night,Weekend
9:30:00 pm,4,Saturday,56,20,11,25,112,high,13.7,3754.61,Night,Weekend
9:45:00 pm,4,Saturday,106,22,16,18,162,normal,12.2,3749.27,Night,Weekend
10:00:00 pm,4,Saturday,10,1,1,12,24,low,13.2,2178.92,Night,Weekend
10:15:00 pm,4,Saturday,12,4,1,33,50,normal,12,2685.84,Night,Weekend
10:30:00 pm,4,Saturday,16,4,0,16,36,normal,13.4,3800.72,Night,Weekend
10:45:00 pm,4,Saturday,18,1,0,18,37,normal,12.7,2951.26,Night,Weekend
11:00:00 pm,4,Saturday,19,2,0,36,57,normal,12.6,2345.31,Night,Weekend
11:15:00 pm,4,Saturday,18,4,1,35,58,normal,12.5,3787.45,Night,Weekend
11:30:00 pm,4,Saturday,17,0,0,31,48,normal,11.1,2191.26,Night,Weekend
11:45:00 pm,4,Saturday,18,1,0,16,35,normal,11.9,2705.1,Night,Weekend
12:00:00 am,5,Sunday,15,4,0,37,56,normal,10.7,2875.29,Night,Weekend
12:15:00 am,5,Sunday,11,5,0,14,30,normal,10.9,2568.45,Night,Weekend
12:30:00 am,5,Sunday,11,5,0,22,38,normal,11.5,3857.4,Night,Weekend
12:45:00 am,5,Sunday,12,2,1,37,52,normal,11.7,3574.86,Night,Weekend
1:00:00 am,5,Sunday,18,1,1,34,54,normal,13.3,3274.14,Night,Weekend
1:15:00 am,5,Sunday,19,1,0,11,31,low,11.1,3118.78,Night,Weekend
1:30:00 am,5,Sunday,11,4,1,26,42,normal,12.8,3347.78,Night,Weekend
1:45:00 am,5,Sunday,18,3,0,28,49,normal,13.3,2366.93,Night,Weekend
2:00:00 am,5,Sunday,12,4,1,37,54,normal,12.6,3084.89,Night,Weekend
2:15:00 am,5,Sunday,11,1,1,29,42,normal,14.9,3952.61,Night,Weekend
2:30:00 am,5,Sunday,19,5,1,29,54,normal,14.6,2161.65,Night,Weekend
2:45:00 am,5,Sunday,18,4,0,11,33,low,12.9,2110.61,Night,Weekend
3:00:00 am,5,Sunday,16,4,0,29,49,normal,14,3829.34,Night,Weekend
3:15:00 am,5,Sunday,19,4,1,33,57,normal,13.9,3084.64,Night,Weekend
3:30:00 am,5,Sunday,15,3,1,12,31,low,14.3,2007.12,Night,Weekend
3:45:00 am,5,Sunday,16,4,1,28,49,normal,17.2,4179.7,Night,Weekend
4:00:00 am,5,Sunday,11,4,0,20,35,normal,15.9,2804.97,Night,Weekend
4:15:00 am,5,Sunday,93,4,1,16,114,normal,16.2,3054.75,Night,Weekend
4:30:00 am,5,Sunday,114,12,7,18,151,normal,17.3,4368.7,Night,Weekend
4:45:00 am,5,Sunday,56,7,5,20,88,normal,18,4877,Night,Weekend
5:00:00 am,5,Sunday,92,23,3,19,137,normal,19,4512.77,Morning,Weekend
5:15:00 am,5,Sunday,99,6,6,7,118,normal,19.6,3570.18,Morning,Weekend
5:30:00 am,5,Sunday,108,14,6,9,137,normal,20,4951.08,Morning,Weekend
5:45:00 am,5,Sunday,66,20,2,16,104,normal,19.5,3931.87,Morning,Weekend
6:00:00 am,5,Sunday,147,26,44,5,222,heavy,20.1,3427.72,Morning,Weekend
6:15:00 am,5,Sunday,139,27,29,1,196,heavy,20.5,4704.53,Morning,Weekend
6:30:00 am,5,Sunday,119,31,36,5,191,heavy,22.6,5796.59,Morning,Weekend
6:45:00 am,5,Sunday,114,30,21,2,167,normal,24.1,5223.38,Morning,Weekend
7:00:00 am,5,Sunday,103,27,21,4,155,normal,24.6,5518,Morning,Weekend
7:15:00 am,5,Sunday,105,17,29,4,155,high,23.3,6280.88,Morning,Weekend
7:30:00 am,5,Sunday,124,29,41,1,195,heavy,25.2,6017.43,Morning,Weekend
7:45:00 am,5,Sunday,118,19,34,1,172,heavy,25.7,6679.47,Morning,Weekend
8:00:00 am,5,Sunday,101,37,32,0,170,heavy,25,6213.72,Morning,Weekend
8:15:00 am,5,Sunday,109,11,48,1,169,heavy,24.8,6731.55,Morning,Weekend
8:30:00 am,5,Sunday,143,12,23,3,181,heavy,26.3,7422.66,Morning,Weekend
8:45:00 am,5,Sunday,143,40,30,0,213,heavy,28.1,7265.69,Morning,Weekend
9:00:00 am,5,Sunday,128,16,34,0,178,heavy,27.3,8067.26,Morning,Weekend
9:15:00 am,5,Sunday,14,25,14,16,69,normal,26.7,7222.22,Morning,Weekend
9:30:00 am,5,Sunday,99,10,11,15,135,normal,28.2,7384.27,Morning,Weekend
9:45:00 am,5,Sunday,67,1,22,14,104,normal,27.9,8393.19,Morning,Weekend
10:00:00 am,5,Sunday,42,2,29,9,82,normal,29,7820.26,Morning,Weekend
10:15:00 am,5,Sunday,92,3,33,21,149,high,29.2,7855.84,Morning,Weekend
10:30:00 am,5,Sunday,91,16,28,9,144,high,30.7,7110.56,Morning,Weekend
10:45:00 am,5,Sunday,25,9,10,28,72,normal,30.2,8802.11,Morning,Weekend
11:00:00 am,5,Sunday,37,5,12,29,83,normal,29.2,7321.15,Morning,Weekend
11:15:00 am,5,Sunday,55,6,12,29,102,normal,29.6,8715.78,Morning,Weekend
11:30:00 am,5,Sunday,49,8,8,26,91,normal,28.6,7333.16,Morning,Weekend
11:45:00 am,5,Sunday,69,9,3,20,101,normal,31.1,8254.47,Morning,Weekend
12:00:00 pm,5,Sunday,38,6,6,24,74,normal,29.6,7221.02,Morning,Weekend
12:15:00 pm,5,Sunday,40,8,12,21,81,normal,29.3,7495.04,Afternoon,Weekend
12:30:00 pm,5,Sunday,53,5,3,20,81,normal,30,7190.68,Afternoon,Weekend
12:45:00 pm,5,Sunday,21,8,4,28,61,normal,30.7,8878.92,Afternoon,Weekend
1:00:00 pm,5,Sunday,24,7,4,20,55,normal,29.2,8928.23,Afternoon,Weekend
1:15:00 pm,5,Sunday,47,24,24,9,104,normal,30.9,7265.51,Afternoon,Weekend
1:30:00 pm,5,Sunday,90,30,32,8,160,high,29.1,8740.58,Afternoon,Weekend
1:45:00 pm,5,Sunday,120,21,22,14,177,heavy,27.8,7189.96,Afternoon,Weekend
2:00:00 pm,5,Sunday,120,12,40,13,185,heavy,29.5,8426.72,Afternoon,Weekend
2:15:00 pm,5,Sunday,66,14,21,7,108,normal,29.1,8423.94,Afternoon,Weekend
2:30:00 pm,5,Sunday,89,24,12,6,131,normal,28,7529.52,Afternoon,Weekend
2:45:00 pm,5,Sunday,80,17,16,5,118,normal,28.7,7163.29,Afternoon,Weekend
3:00:00 pm,5,Sunday,114,21,10,9,154,normal,26.7,7971.52,Afternoon,Weekend
